===========RESULTADOS============
SESION: Thu Sep 15 12:24:56 2016
=================================
u1, v1, u2, v2, x, y, z, obj
233.703, 314.445, 207.741, 232.178, -30.9546, 140.608, 101.403, 0.941968
224.318, 243.658, 198.432, 159.866, 23.4565, 63.1425, 120.74, 0.880829
197.007, 295.925, 170.713, 209.055, 18.1008, 137.916, 162.153, 0.839802
198.713, 297.312, 172.433, 210.242, 19.7697, 140.569, 159.703, 0.829722
238.562, 290.452, 212.721, 204.888, 18.2154, 128.07, 98.9708, 0.788159
230.546, 315.805, 204.528, 233.497, -32.1057, 142.219, 106.249, 0.785889
205.339, 295.611, 179.088, 210.105, 6.29442, 131.608, 148.638, 0.779469
200.963, 299.61, 174.69, 212.609, 18.2636, 143.022, 156.199, 0.756595
246.029, 284.193, 220.317, 199.44, 15.1749, 117.202, 86.9572, 0.740253
198.701, 297.584, 172.398, 211.318, 11.3438, 137.079, 159.096, 0.708666
205.482, 296.862, 179.254, 210.136, 18.2018, 138.88, 149.386, 0.67394
230.584, 318.173, 204.559, 235.074, -24.9637, 148.81, 106.993, 0.661944
248.255, 286.703, 222.572, 202.013, 13.6521, 120.002, 83.3865, 0.640503
132.185, 109.434, 107.056, 22.8317, 132.244, -65.5682, 266.849, 0.939794
130.808, 113.775, 105.665, 27.059, 129.815, -60.5113, 268.653, 0.927852
135.112, 111.37, 109.933, 24.8427, 130.263, -64.2681, 262.503, 0.920696
131.055, 111.362, 105.666, 27.2783, 101.917, -82.3209, 268.444, 0.904851
135.418, 117.864, 110.005, 33.1697, 104.417, -71.2509, 261.685, 0.902287
129.898, 120.655, 104.744, 33.5161, 128.86, -50.7766, 269.657, 0.890645
134.258, 113.766, 108.883, 29.1175, 106.965, -75.7131, 263.591, 0.888148
165.418, 163.144, 139.842, 74.3154, 120.13, 3.0045, 216.44, 0.884823
168.145, 167.092, 142.56, 77.8145, 122.426, 9.87354, 212.474, 0.881537
131.407, 113.175, 106.065, 28.4401, 108.021, -75.6236, 267.831, 0.863516
129.405, 109.581, 104.318, 22.8108, 133.608, -64.1646, 270.874, 0.8606
182.207, 166.962, 156.56, 78.118, 120.404, 7.26515, 191.878, 0.744824
168.821, 163.998, 143.237, 74.9814, 122.075, 5.11012, 211.546, 0.740924
133.183, 109.044, 107.976, 23.1795, 124.422, -71.3757, 265.409, 0.740123
131.304, 110.186, 106.103, 24.3183, 123.279, -70.2017, 268.105, 0.702536
131.311, 120.501, 105.95, 35.3238, 107.229, -65.0196, 267.634, 0.624561
135.675, 112.128, 110.522, 25.2118, 134.058, -60.7217, 261.665, 0.603674
164.242, 163.135, 138.695, 73.9097, 124.124, 5.47786, 218.296, 0.583135
177.444, 163.972, 151.819, 75.2272, 120.705, 3.49795, 198.908, 0.569004
174.21, 164.193, 148.555, 76.1412, 112.596, -0.731139, 203.247, 0.566031
194.928, 354.068, 169.099, 242.402, 199.96, 292.369, 177.721, -2.41039e-09
193.453, 354.343, 167.635, 242.76, 198.808, 292.267, 179.534, -1.4351e-08
207.316, 286.185, 181.13, 200.221, 17.0752, 123.025, 146.508, 0.985209
208.161, 285.624, 181.976, 200.174, 12.2619, 119.905, 144.82, 0.984822
219.698, 279.198, 193.656, 193.912, 17.1522, 112.339, 127.605, 0.975153
173.089, 338.436, 146.519, 249.268, 10.0312, 194.687, 196.787, 0.974339
181.844, 330.375, 155.366, 241.209, 17.0193, 186.244, 184.367, 0.928592
168.343, 328.359, 141.765, 239.938, 7.27793, 179.802, 203.866, 0.873277
161.057, 326.333, 134.521, 236.804, 17.5568, 181.709, 215.044, 0.8655
167.519, 328.45, 140.957, 239.627, 11.0028, 181.558, 205.24, 0.864332
163.785, 326.492, 137.258, 236.964, 18.1616, 182.083, 211.063, 0.861024
211.762, 328.732, 185.492, 241.079, 10.8859, 180.188, 139.381, 0.854763
174.947, 327.569, 148.41, 239.135, 9.59802, 179.449, 194.214, 0.853901
167.457, 325.428, 140.935, 236.176, 17.0162, 179.981, 205.651, 0.833308
163.381, 324.809, 136.799, 236.4, 7.94837, 175.366, 211.308, 0.811365
214.184, 329.049, 187.946, 240.929, 15.9891, 182.73, 136.201, 0.742918
183.589, 318.624, 156.984, 234.345, -25.4128, 151.289, 179.454, 0.718376
224.35, 273.954, 198.377, 188.897, 18.9417, 105.342, 120.596, 0.679796
217.868, 159.018, 192.261, 70.1791, 132.229, -0.445003, 140.323, 0.994006
204.912, 188.508, 179.068, 103.697, 65.871, 5.40601, 154.089, 0.984331
214.299, 156.975, 188.697, 67.8387, 136.222, -0.697465, 145.949, 0.979117
254.95, 167.765, 229.508, 79.7816, 123.562, 3.89987, 84.1147, 0.978234
239.534, 166.018, 213.99, 77.9763, 122.637, 2.143, 107.135, 0.978181
261.557, 200.289, 236.19, 114.475, 80.2466, 26.5207, 69.0996, 0.976136
244.352, 166.655, 218.846, 79.3196, 115.517, -1.60569, 99.0314, 0.963104
228.997, 178.939, 203.358, 94.0139, 78.1506, -3.93677, 118.334, 0.956633
226.526, 177.384, 200.893, 85.9181, 147.915, 34.7665, 129.374, 0.952177
258.321, 166.495, 232.901, 78.2691, 127.59, 4.12827, 79.5482, 0.895797
228.185, 176.061, 202.558, 85.6212, 138.685, 27.3151, 125.958, 0.868511
233.813, 168.423, 208.229, 79.6036, 128.185, 9.50617, 116.37, 0.857322
264.359, 202.813, 239.004, 116.394, 85.6868, 33.1002, 65.6692, 0.85435
211.78, 156.083, 186.188, 66.4266, 141.895, 1.67199, 150.155, 0.851106
234.696, 171.086, 209.11, 82.6476, 122.481, 9.95007, 114.459, 0.84508
231.014, 160.093, 205.44, 70.8443, 138.032, 3.45061, 121.476, 0.830517
227.708, 168.768, 202.094, 81.4725, 110.659, 0.123956, 123.597, 0.822599
261.453, 168.485, 236.064, 80.4932, 124.325, 4.84018, 74.4275, 0.820378
266.697, 178.748, 241.38, 91.7902, 107.429, 9.62071, 64.3738, 0.814396
223.021, 174.85, 197.364, 87.6607, 104.485, 5.90132, 130.084, 0.807065
240.914, 164.666, 215.386, 77.0278, 119.51, -1.85815, 104.657, 0.795159
258.61, 158.182, 233.194, 69.586, 137.243, -2.36278, 80.1867, 0.76865
245.085, 164.662, 219.581, 76.8986, 121.593, -0.989248, 98.6348, 0.678196
225.821, 159.551, 200.235, 70.05, 140.17, 4.41919, 129.37, 0.664992
234.794, 183.708, 209.192, 98.9259, 74.4879, 0.616859, 109.106, 0.66414
208.522, 163.103, 182.898, 73.5916, 134.774, 7.90156, 154.341, 0.660155
207.701, 163.472, 182.08, 73.7453, 136.61, 9.61113, 155.699, 0.658946
229.584, 156.592, 204.016, 66.6776, 147.224, 4.03533, 124.531, 0.647776
209.051, 157.564, 183.448, 68.1531, 137.793, 1.59261, 153.807, 0.633454
217.756, 157.722, 192.166, 67.7852, 144.655, 5.19546, 141.655, 0.622292
231.841, 167.633, 206.253, 79.9937, 115.866, 1.17407, 117.932, 0.597354
264.359, 204.281, 238.975, 117.044, 93.4293, 39.5991, 66.8536, 0.595511
262.034, 202.65, 236.548, 112.795, 121.14, 52.9003, 74.3045, 0.555243
240.002, 172.004, 214.449, 84.1893, 116.195, 7.11405, 105.795, 0.546198
209.457, 165.847, 183.803, 77.3262, 122.55, 4.518, 151.932, 0.544047
208.644, 166.217, 182.992, 77.4843, 124.386, 6.22757, 153.29, 0.537671
260.515, 163.533, 235.124, 75.533, 127.605, -0.447829, 76.1389, 0.505362
208.571, 167.976, 182.909, 79.3838, 121.642, 7.17721, 153.17, 0.493594
265.459, 199.521, 240.126, 113.248, 86.446, 28.5558, 63.9675, 0.492481
218.072, 157.245, 192.476, 67.9302, 138.54, 0.760806, 140.608, 0.481508
265.262, 203.392, 239.804, 113.549, 121.169, 53.7385, 69.5126, 0.46917
258.773, 162.689, 233.365, 74.5522, 129.321, -0.506578, 78.9814, 0.465855
259.385, 162.244, 233.983, 74.1346, 129.443, -1.14795, 78.0607, 0.448756
229.396, 175.073, 203.775, 83.8656, 147.429, 30.9269, 125.106, 0.416143
260.667, 158.204, 235.275, 69.9024, 134.474, -4.20465, 76.7023, 0.412471
262.821, 164.872, 237.452, 77.0323, 125.395, -0.0011439, 72.3841, 0.407924
225.677, 158.825, 200.09, 70.0079, 133.476, -0.682303, 128.881, 0.399431
246.76, 152.932, 221.277, 64.259, 139.691, -7.52689, 98.1037, 0.39324
247.595, 158.444, 222.101, 69.5337, 138.486, -0.206168, 96.8488, 0.381208
219.115, 581.785, 192.171, 485.218, -32.0688, 492.328, 126.2, 0.934454
219.287, 577.525, 192.358, 481.152, -31.7089, 487.334, 125.96, 0.917176
218.644, 577.801, 191.715, 480.335, -23.349, 489.42, 127.651, 0.717325
223.125, 582.653, 196.235, 485.54, -26.7021, 494.585, 121.07, 0.563702
222.394, 585.251, 195.488, 487.871, -25.9719, 497.793, 122.191, 0.533719
253.168, 288.381, 227.548, 203.231, 18.7506, 124.578, 76.492, 0.987721
247.616, 330.601, 221.78, 242.831, 20.5514, 185.551, 86.3686, 0.965257
208.298, 298.005, 182.078, 212.001, 10.8147, 136.97, 144.515, 0.954486
251.544, 299.91, 225.88, 215.016, 9.27341, 136.885, 78.1004, 0.943916
208.855, 295.305, 182.664, 208.594, 19.8012, 137.24, 144.423, 0.894569
214.673, 293.814, 188.534, 207.839, 14.5553, 132.396, 135.137, 0.881753
244.768, 338.267, 218.869, 250.104, 19.495, 195.861, 90.7281, 0.869155
210.802, 297.477, 184.613, 211.217, 14.3939, 137.742, 141.019, 0.842379
250.513, 296.144, 224.826, 210.409, 19.7823, 136.369, 80.9401, 0.842136
242.826, 332.231, 216.918, 244.351, 19.4757, 187.546, 93.5202, 0.836603
241.692, 329.909, 215.781, 242.752, 13.2753, 181.692, 94.4466, 0.828467
222.165, 309.11, 196.05, 224.511, -6.51118, 144.337, 121.807, 0.896038
220.976, 302.96, 194.863, 218.715, -7.08927, 135.279, 123.52, 0.781616
223.826, 307.037, 197.737, 223.052, -11.3572, 139.093, 118.741, 0.747233
224.592, 303.92, 198.523, 220.005, -10.1521, 135.1, 117.64, 0.73955
222.112, 303.879, 195.989, 222.653, -39.6259, 121.766, 118.575, 0.69684
223.089, 305.36, 196.985, 222.902, -26.8376, 129.694, 118.323, 0.661743
221.854, 303.16, 195.726, 222.347, -43.8301, 118.804, 118.562, 0.604521
258.807, 316.025, 233.391, 237.694, -67.8399, 125.419, 56.816, 0.597294
220.87, 304.165, 194.746, 220.615, -15.1207, 133.374, 122.915, 0.582341
224.785, 303.088, 198.714, 220.627, -25.1233, 127.07, 115.817, 0.483565
223.06, 308.359, 196.957, 224.105, -9.46636, 141.887, 120.128, 0.470839
221.131, 304.902, 195.011, 220.921, -10.9166, 136.336, 122.928, 0.436836
141.973, 469.389, 114.116, 385.296, -118.254, 327.003, 235.352, -0.000174763
148.795, 459.618, 121.062, 375.7, -113.021, 315.423, 225.496, -0.000205055
142.024, 469.951, 114.159, 385.929, -119.198, 327.474, 235.237, -0.000724707
149.464, 458.558, 121.736, 374.776, -113.634, 313.797, 224.502, -0.000769954
147.539, 459.085, 119.79, 375.219, -113.708, 314.492, 227.395, -0.00157629
149.182, 460.214, 121.441, 376.44, -114.598, 315.739, 224.851, -0.00180011
142.304, 467.774, 114.443, 383.929, -119.814, 324.357, 234.878, -0.00213669
188.009, 430.634, 160.928, 347.126, -90.3291, 283.024, 167.46, -0.00304597
153.626, 392.754, 126.537, 305.315, -42.8781, 248.555, 222.235, -0.00832207
188.47, 430.628, 161.394, 347.174, -90.7088, 282.884, 166.73, -0.0083523
153.694, 392.471, 126.606, 305.056, -42.9341, 248.149, 222.14, -0.0112348
141.781, 467.215, 113.938, 383.071, -116.787, 324.523, 235.747, -0.0151595
193.36, 442.531, 166.271, 360.483, -108.722, 293.251, 157.911, -0.0219472
153.533, 392.722, 126.448, 305.209, -42.1654, 248.776, 222.394, -0.0230679
159.951, 446.982, 132.578, 360.223, -75.5661, 310.232, 210.279, -0.023588
194.679, 442.694, 167.612, 360.64, -108.304, 293.602, 155.901, -0.0459818
188.009, 431.415, 160.931, 347.717, -88.8049, 284.607, 167.55, -0.0597094
192.778, 442.349, 165.68, 360.286, -108.688, 293.015, 158.814, -0.116823
160.26, 447.504, 132.887, 360.748, -75.7515, 310.867, 209.8, -0.130729
160.799, 470.628, 133.117, 387.507, -121.949, 327.561, 206.687, -0.477221
205.302, 580.237, 178.68, 456.809, 155.154, 529.535, 160.769, -4.27778e-06
205.898, 579.798, 179.275, 456.258, 156.262, 529.326, 160.128, -1.06517e-05
204.818, 581.997, 178.196, 458.379, 155.309, 531.383, 161.376, -1.53032e-05
209.76, 578.05, 182.959, 465.026, 88.7527, 513.272, 149.638, -0.000244639
205.111, 584.031, 178.483, 460.131, 156.122, 533.668, 161.083, -0.000352187
221.761, 629.11, 194.794, 518.402, 52.4856, 562.325, 130.978, -0.00119209
222.552, 630.741, 195.585, 519.955, 52.5407, 564.132, 129.96, -0.00215043
209.087, 579.859, 182.283, 466.564, 89.5278, 515.398, 150.578, -0.00758382
210.785, 576.69, 183.985, 463.956, 87.7377, 511.59, 148.221, -0.0108828
279.852, 606.545, 253.264, 493.014, 100.666, 548.462, 60.5087, -0.0427732
279.757, 605.768, 253.167, 492.174, 101.41, 547.763, 60.7183, -0.0456862
212.111, 596.884, 185.204, 486.822, 59.7694, 528.097, 144.128, -0.138995
211.774, 597.432, 184.863, 487.451, 58.8332, 528.507, 144.491, -0.187557
267.034, 534.792, 240.634, 427.772, 84.8598, 465.071, 72.8747, -0.302531
271.083, 588.091, 244.612, 480.041, 68.6947, 521.738, 66.7858, -0.305903
270.725, 588.638, 244.252, 480.67, 67.7585, 522.148, 67.149, -0.310215
266.845, 533.756, 240.448, 426.852, 84.4484, 463.779, 73.0402, -0.325889
229.985, 628.594, 203.066, 517.993, 54.7041, 562.43, 120.41, -1.62026
59.3845, 545.89, 30.3957, 460.509, -171.074, 412.86, 354.895, 0.977068
59.6139, 551.351, 30.7215, 464.819, -162.644, 421.909, 353.686, 0.831946
60.8717, 477.463, 32.7121, 390.267, -119.518, 337.29, 355.182, 0.806592
56.7375, 551.113, 27.9796, 463.4, -152.564, 423.922, 357.335, 0.60886
59.9195, 555.703, 31.1071, 468.228, -155.754, 429.094, 352.543, 0.546046
59.7523, 477.915, 31.7012, 389.827, -111.543, 340.235, 356.325, 0.534439
61.755, 551.64, 33.0203, 463.877, -150.517, 425.177, 349.912, 0.529912
58.7933, 552.849, 30.0377, 465.067, -151.983, 426.314, 354.191, 0.495096
56.9311, 547.899, 28.1539, 460.57, -154.551, 419.349, 357.414, 0.494195
58.5587, 476.836, 30.7287, 387.106, -95.7802, 343.484, 357.224, 0.478522
56.8675, 545.881, 28.3486, 456.619, -135.733, 421.278, 356.604, 0.471483
176.069, 179.584, 150.199, 93.887, 76.3364, 0.534751, 198.465, 0.986287
171.308, 187.072, 145.342, 102.234, 60.7167, 3.11218, 204.753, 0.9692
131.077, 149.285, 105.631, 62.4746, 103.008, -24.5794, 266.66, 0.961689
130.282, 152.352, 105.093, 62.7064, 131.045, -2.97637, 267.656, 0.944016
172.6, 181.675, 146.711, 96.0421, 73.5154, 2.30846, 203.494, 0.930854
167.493, 189.6, 141.474, 105.294, 52.2999, 2.41305, 210.108, 0.885553
180.306, 197.64, 154.315, 112.6, 57.4135, 16.2667, 190.809, 0.848339
171.627, 178.85, 145.765, 93.0271, 77.4235, 0.452708, 205.183, 0.69769
129.16, 148.945, 103.8, 61.437, 110.587, -20.2824, 269.457, 0.697404
131.362, 142.504, 106.198, 53.3734, 133.412, -15.9146, 266.552, 0.646887
178.949, 188.03, 152.985, 103.414, 59.0527, 2.95961, 193.102, 0.631725
155.062, 225.146, 128.982, 138.134, 54.8848, 57.1571, 227.855, 0.62735
135.424, 149.52, 110.217, 59.8013, 134.844, -5.22701, 260.445, 0.617344
158.347, 172.595, 132.717, 84.0482, 108.935, 10.7582, 226.114, 0.581748
152.6, 228.783, 126.543, 141.113, 58.8654, 64.6855, 231.484, 0.574231
177.406, 188.072, 151.438, 103.444, 58.8437, 3.03016, 195.427, 0.529638
156.289, 225.707, 130.201, 138.759, 54.0849, 57.4607, 225.997, 0.526635
162.394, 179.332, 136.549, 93.1826, 78.9536, 2.83798, 219.009, 0.513666
158.294, 172.411, 132.633, 84.3371, 104.032, 7.62131, 226.051, 0.49898
171.295, 186.726, 145.311, 102.25, 56.92, 0.424323, 204.612, 0.496661
153.835, 229.345, 127.769, 141.739, 58.0654, 64.9891, 229.626, 0.476386
157.431, 198.073, 131.306, 114.296, 38.5501, 8.18011, 224.651, 0.470051
173.336, 187.642, 147.348, 103.22, 56.0727, 1.1437, 201.466, 0.465365
156.603, 188.283, 130.628, 103.248, 59.2444, 5.29469, 226.79, 0.458064
171.794, 187.683, 145.802, 103.251, 55.8636, 1.21425, 203.791, 0.454702
169.898, 179.563, 144.015, 94.0075, 73.6496, -0.528712, 207.593, 0.449414
134.386, 151.402, 109.089, 62.5805, 123.701, -9.18216, 261.807, 0.444666
156.235, 186.723, 130.233, 102.23, 54.2415, 0.14477, 227.249, 0.439608
157.806, 194.695, 131.688, 111.145, 38.3997, 2.99393, 224.178, 0.425858
157.573, 168.129, 132.044, 78.6198, 122.251, 12.181, 227.756, 0.421105
132.793, 150.106, 107.622, 60.2154, 135.776, -3.5738, 264.176, 0.415648
158.888, 170.589, 133.306, 81.5157, 116.084, 11.9964, 225.6, 0.411254
131.082, 151.884, 105.709, 64.0956, 111.679, -15.4756, 266.535, 0.410925
150.594, 156.036, 124.88, 70.5873, 86.0984, -26.5878, 237.459, 0.407727
166.166, 180.387, 140.307, 94.3356, 77.8252, 3.42941, 213.322, 0.405358
133.437, 148.013, 108.241, 58.5116, 133.394, -8.11355, 263.343, 0.39862
260.862, 454.358, 234.986, 366.326, -34.5181, 332.586, 62.6892, 0.894755
259.587, 449.313, 233.762, 364.23, -60.214, 317.711, 60.9873, 0.862342
263.054, 453.638, 237.299, 368.719, -62.5222, 322.779, 55.4912, 0.838764
261.075, 448.225, 235.294, 363.577, -63.3907, 315.219, 58.2366, 0.797325
260.695, 456.711, 234.898, 372.479, -71.1743, 324.205, 58.0346, 0.76991
263.858, 451.22, 238.132, 366.539, -63.4712, 319.219, 54.0426, 0.760238
261.949, 456.394, 236.151, 370.92, -58.8466, 327.638, 57.7823, 0.633064
260.962, 451.577, 235.251, 370.322, -97.8387, 308.795, 53.8261, 0.627864
260.953, 452.227, 235.161, 367.577, -65.1631, 320.053, 58.312, 0.614032
260.687, 453.45, 234.891, 368.967, -67.363, 321.008, 58.4605, 0.612483
261.643, 453.406, 235.893, 369.971, -77.0839, 317.871, 55.6566, 0.547897
53.8218, 527.318, 25.2491, 439.713, -143.191, 395.67, 362.886, 0.643643
58.561, 491.374, 29.9765, 406.477, -149.825, 346.905, 359.198, 0.598321
59.7775, 485.995, 31.1989, 401.46, -150.286, 339.618, 357.852, 0.482275
58.5039, 487.602, 29.6537, 405.029, -171.182, 335.757, 360.814, 0.442449
59.6127, 489.846, 31.0315, 405.061, -149.8, 344.886, 357.763, 0.426684
59.6037, 488.788, 31.0372, 403.961, -148.854, 343.749, 357.806, 0.416889
59.51, 488.057, 30.5707, 406.195, -178.261, 334.347, 359.67, 0.402305
60.2376, 488.118, 31.3958, 405.522, -170.573, 336.637, 358.139, 0.400762
60.836, 527.328, 32.2612, 439.929, -142.624, 395.928, 352.665, 0.399594
59.6772, 484.881, 30.7663, 403.017, -176.636, 330.509, 359.582, 0.384538
56.6543, 490.027, 27.7318, 407.771, -176.232, 337.578, 363.686, 0.383763
58.2352, 489.56, 29.2721, 407.723, -179.695, 335.968, 361.55, 0.371762
58.9618, 488.92, 30.0745, 406.568, -173.893, 336.763, 360.176, 0.356513
232.826, 261.851, 207.017, 189.003, -112.437, 21.9044, 92.8796, 0.968433
258.553, 231.733, 233.431, 158.658, -87.5987, -15.8304, 51.511, 0.829503
259.52, 232.838, 234.382, 158.353, -70.2821, -4.96715, 52.3244, 0.565613
260.534, 229.969, 235.434, 155.795, -72.3801, -10.7752, 50.2128, 0.1979
258.619, 227.705, 233.474, 153.386, -69.809, -12.9104, 53.7181, 0.0367098
238.384, 280.081, 212.633, 203.744, -78.0652, 67.0226, 87.8748, -0.000340746
235.084, 302.425, 209.225, 231.846, -159.864, 64.1202, 84.5628, -0.000424741
257.336, 301.417, 232.11, 231.417, -160.227, 61.1415, 46.1784, -0.000533983
234.283, 302.251, 208.404, 231.824, -161.925, 62.9444, 85.7016, -0.000541697
235.086, 302.387, 209.227, 231.79, -159.61, 64.1763, 84.5871, -0.000547107
238.498, 281.356, 212.745, 204.993, -78.3942, 68.83, 87.6778, -0.0012004
237.698, 281.015, 211.93, 204.741, -79.4747, 67.8331, 88.8606, -0.00216096
234.823, 304.666, 208.951, 234.228, -162.73, 66.4131, 84.735, -0.00285261
234.821, 304.703, 208.949, 234.284, -162.983, 66.357, 84.7106, -0.00294974
234.644, 253.94, 208.9, 181.306, -110.601, 9.98653, 89.8551, -0.00304809
257.48, 301.09, 232.257, 230.983, -158.69, 61.3124, 46.1252, -0.00342169
214.022, 265.179, 187.841, 188.6, -73.5376, 47.6131, 128.033, -0.00479
257.275, 302.269, 232.047, 232.31, -161.134, 62.1009, 46.1912, -0.00603835
234.728, 254.342, 208.985, 181.723, -110.98, 10.4373, 89.6777, -0.00623431
236.723, 279.807, 210.937, 203.371, -77.1988, 67.1115, 90.6968, -0.0142215
164.059, 500.072, 136.113, 420.277, -166.805, 354.571, 199.195, 0.972019
164.776, 493.988, 136.809, 415.474, -176.983, 343.412, 197.796, 0.970289
166.062, 502.461, 137.99, 425.799, -198.987, 349.012, 194.644, 0.933145
161.997, 496.728, 134.12, 415.208, -148.954, 354.979, 203.174, 0.916883
171.594, 473.641, 143.902, 393.957, -153.977, 322.081, 188.622, 0.87558
164.738, 494.965, 136.899, 413.762, -150.345, 352.228, 198.948, 0.870854
171.695, 482.323, 143.977, 402.354, -154.773, 333.783, 188.26, 0.870538
167.24, 503.185, 139.321, 423.719, -170.236, 357.893, 194.041, 0.866727
165.969, 496.112, 138.156, 414.669, -148.023, 354.436, 197.129, 0.859014
163.096, 502.043, 134.973, 425.25, -198.579, 348.518, 199.356, 0.790632
165.59, 493.444, 137.58, 416.184, -189.357, 339.182, 196.007, 0.776261
165.207, 500.604, 137.327, 419.814, -156.682, 358.095, 197.832, 0.739604
165.387, 496.587, 137.389, 418.685, -184.086, 345.006, 196.48, 0.699796
165.379, 500.849, 137.489, 420.317, -159.282, 357.712, 197.451, 0.639184
232.566, 245.898, 206.789, 169.66, -62.4144, 21.858, 98.526, -1.94926e-10
232.519, 246.589, 206.74, 170.352, -62.8256, 22.7359, 98.5695, -5.65756e-10
231.838, 245.285, 206.05, 169.126, -63.2081, 20.5375, 99.6254, -1.75816e-09
258.291, 590.153, 232.22, 509.637, -157.695, 478.041, 54.2933, 0.526597
258.333, 585.952, 232.276, 505.672, -158.427, 472.461, 54.0105, 0.445153
257.656, 586.275, 231.575, 505.719, -156.283, 473.297, 55.3487, 0.422531
260.24, 583.528, 234.256, 503.878, -162.667, 468.497, 50.4145, 0.36907
258.429, 589.149, 232.369, 508.889, -159.646, 476.354, 53.7945, 0.342945
257.679, 583.835, 231.625, 504.393, -165.724, 468.188, 54.0102, 0.339506
256.908, 581.292, 230.815, 500.581, -153.461, 467.408, 56.7296, 0.327279
244.989, 549.363, 218.657, 468.84, -148.615, 426.45, 75.0036, 0.809752
245.464, 552.451, 219.156, 473.834, -167.637, 426.11, 72.0679, 0.787152
244.226, 546.019, 217.915, 468.986, -181.255, 414.266, 72.2617, 0.691424
262.509, 533.798, 236.787, 457.91, -181.286, 398.024, 42.731, 0.595209
247.145, 553.27, 220.883, 474.899, -169.63, 426.777, 69.2059, 0.586484
257.454, 579.488, 231.382, 498.882, -153.601, 465.056, 55.8147, 0.562653
264.018, 534.259, 238.337, 458.226, -179.406, 399.146, 40.583, 0.552924
263.67, 528.874, 237.994, 452.978, -179.108, 391.857, 40.9971, 0.546127
248.966, 548.785, 222.79, 472.221, -184.922, 417.231, 64.3515, 0.53998
247.993, 548.94, 221.743, 468.654, -149.56, 425.733, 70.2082, 0.512367
259.677, 584.384, 233.653, 503.621, -152.953, 471.597, 52.6019, 0.484664
247.972, 548.81, 221.757, 471.434, -177.389, 419.016, 66.8519, 0.454929
259.457, 583.09, 233.436, 502.629, -155.365, 469.416, 52.585, 0.417139
245.278, 557.674, 218.965, 480.41, -182.536, 429.65, 70.7063, 0.392334
183.766, 195.143, 157.817, 109.703, 64.1778, 16.0791, 185.997, 0.987032
210.739, 182.139, 184.962, 96.9962, 74.9558, 0.59274, 145.958, 0.982878
185.047, 199.02, 159.089, 113.422, 63.52, 21.3587, 183.977, 0.970664
164.651, 178.101, 138.824, 91.764, 82.296, 2.76232, 215.802, 0.968185
180.874, 187.612, 154.939, 102.54, 64.754, 5.4305, 190.5, 0.965101
199.82, 186.811, 173.969, 101.507, 71.4816, 6.50548, 162.27, 0.962459
180.24, 196.105, 154.276, 110.661, 62.8856, 17.0634, 191.226, 0.953118
199.065, 147.863, 173.539, 57.4384, 153.817, -1.8299, 169.654, 0.941151
226.933, 183.602, 201.262, 98.9501, 71.6235, -0.524556, 120.88, 0.931382
214.736, 192.052, 188.94, 107.46, 62.9796, 8.25624, 138.835, 0.923707
223.934, 184.12, 198.237, 99.4481, 70.9254, 0.108987, 125.421, 0.918891
199.013, 150.628, 173.486, 59.8394, 155.532, 3.23336, 169.845, 0.898695
224.51, 187.876, 198.805, 103.307, 67.3997, 3.68617, 124.224, 0.898582
197.695, 158.901, 172.081, 69.7567, 132.09, 1.12136, 170.014, 0.89408
223.707, 181.664, 198.017, 96.7464, 75.2429, -1.06795, 126.177, 0.86526
222.878, 185.916, 197.169, 100.909, 73.2205, 4.22267, 127.291, 0.859833
197.989, 155.39, 172.427, 65.1069, 146.618, 4.78179, 170.656, 0.818719
197.597, 170.013, 171.913, 81.4571, 117.861, 8.87462, 169.077, 0.800812
181.876, 194.909, 155.944, 109.009, 68.9957, 18.6001, 189.117, 0.767021
203.777, 152.458, 178.221, 62.0576, 150.953, 2.647, 162.585, 0.747769
207.188, 189.992, 181.351, 105.227, 64.8011, 6.82965, 150.531, 0.73141
195.896, 197.263, 169.995, 111.493, 68.7242, 20.8101, 167.961, 0.705323
212.533, 186.05, 186.745, 101.355, 67.7106, 2.13047, 142.6, 0.700262
200.319, 185.048, 174.464, 100.231, 67.4113, 1.48797, 161.212, 0.696339
181.579, 191.286, 155.63, 106.155, 63.0112, 9.85952, 189.286, 0.664362
197.593, 164.198, 171.923, 76.0583, 117.6, 0.191204, 169.09, 0.660163
191.379, 188.875, 165.48, 103.635, 67.7539, 8.1571, 174.782, 0.649727
183.878, 198.601, 157.954, 112.185, 72.4468, 25.8283, 186.26, 0.636539
214.672, 184.909, 188.902, 100.305, 67.8784, 0.329843, 139.335, 0.627022
221.525, 189.781, 195.788, 105.289, 64.7082, 5.26322, 128.563, 0.604302
204.136, 188.921, 178.282, 104.273, 63.636, 4.81211, 155.094, 0.60255
205.055, 205.687, 179.075, 123.751, 22.2912, 6.83887, 150.358, 0.99114
202.074, 206.187, 176.068, 124.106, 23.004, 8.23212, 155.063, 0.989959
159.972, 243.206, 133.592, 159.145, 12.1332, 60.9123, 218.675, 0.985804
197.183, 214.984, 171.105, 132.63, 19.4203, 19.9953, 162.374, 0.985269
194.377, 220.704, 168.241, 138.598, 12.3569, 25.04, 166.202, 0.985246
206.244, 202.947, 180.281, 121.23, 21.7941, 2.28495, 148.459, 0.98373
194.464, 216.24, 168.349, 134.159, 14.9469, 19.6754, 166.276, 0.983591
