===========RESULTADOS============
SESION: Thu Sep 15 11:27:15 2016
=================================
u1, v1, u2, v2, x, y, z, obj
152.808, 192.09, 126.674, 108.887, 35.3026, -2.26705, 231.771, 0.964727
128.992, 149.642, 103.748, 60.9137, 123.185, -11.5695, 269.639, 0.874136
156.4, 198.089, 130.237, 114.845, 32.3315, 4.8103, 226.037, 0.824439
185.912, 184.621, 159.982, 100.17, 60.8847, -1.68875, 182.687, 0.575903
188.022, 193.514, 162.111, 107.677, 70.4586, 16.8649, 179.979, 0.563567
189.153, 193.756, 163.251, 107.788, 71.9512, 17.977, 178.367, 0.563217
186.974, 184.809, 161.048, 100.329, 61.2772, -1.2705, 181.095, 0.540521
199.743, 212.85, 173.648, 132.164, 2.23593, 7.18777, 157.117, 0.962948
199.063, 216.008, 172.946, 135.425, -1.08778, 10.2757, 157.928, 0.949196
195.845, 196.621, 169.723, 117.778, -9.97925, -24.4256, 162.484, 0.435456
195.743, 197.343, 169.642, 117.707, -1.01027, -18.2465, 163.275, 0.299708
197.352, 196.981, 171.269, 117.351, -0.527734, -18.6742, 160.759, 0.248599
196.133, 196.121, 170.013, 117.391, -10.9599, -25.786, 161.957, 0.238318
195.689, 194.593, 169.606, 114.773, 2.92685, -20.3015, 163.654, 0.218381
195.094, 195.286, 169.004, 115.397, 3.16684, -19.0396, 164.608, 0.211669
196.159, 194.994, 170.083, 115.022, 4.56879, -18.7911, 163.025, 0.089494
243.692, 314.833, 217.814, 224.89, 49.5532, 176.499, 95.4499, -4.81699e-05
243.695, 314.864, 217.817, 224.916, 49.5887, 176.557, 95.4499, -0.00011274
245.065, 314.842, 219.204, 225.082, 48.1231, 175.816, 93.2287, -0.00379501
225.394, 286.687, 199.385, 203.781, -11.0528, 109.538, 116.091, -0.345709
225.484, 286.619, 199.476, 203.68, -10.6391, 109.629, 115.993, -0.355343
196.712, 303.39, 170.402, 215.893, 20.0075, 149.354, 162.697, -5.79064
197.936, 303.673, 171.634, 216.191, 20.0079, 149.697, 160.861, -6.24785
241.905, 312.838, 216.01, 222.713, 52.0045, 174.911, 98.3605, -8.67671
156.381, 191.59, 130.212, 109.029, 29.0297, -6.86466, 226.172, 0.495498
143.389, 202.061, 117.147, 119.2, 22.6354, 6.42975, 245.496, 0.486955
144.989, 200.426, 118.829, 116.715, 33.7021, 9.99071, 243.301, 0.463643
146.382, 202.445, 120.206, 118.77, 32.1832, 12.0601, 241.093, 0.459952
172.976, 199.329, 146.794, 117.279, 21.2065, -0.866314, 200.172, 0.39783
142.249, 194.902, 116.073, 111.84, 29.672, -0.337258, 247.606, 0.38816
146.154, 193.679, 119.981, 110.735, 29.9523, -2.34177, 241.723, 0.355079
142.932, 194.956, 116.756, 111.896, 29.7438, -0.271164, 246.568, 0.315661
270.645, 276.832, 245.076, 184.666, 99.6163, 145.892, 61.0917, 0.56535
271.042, 276.818, 245.472, 184.515, 101.021, 146.53, 60.7182, 0.408734
270.866, 279.553, 245.233, 185.61, 114.828, 156.945, 63.1648, 0.302327
270.911, 279.133, 245.302, 185.852, 108.883, 153.511, 62.1871, 0.292347
271.769, 279.332, 246.15, 185.554, 113.629, 156.02, 61.6565, 0.283841
270.512, 279.146, 244.904, 186.003, 107.479, 152.874, 62.5607, 0.110533
271.675, 279.374, 246.055, 185.597, 113.566, 156.052, 61.7862, 0.0890335
270.893, 280.738, 245.305, 188.1, 101.849, 152.34, 61.2142, 0.0737548
181.368, 217.177, 155.157, 134.841, 14.4441, 21.8108, 186.544, 0.974539
186.182, 209.533, 160.021, 127.72, 14.4686, 9.87258, 179.186, 0.96838
192.918, 212.364, 166.798, 130.523, 14.3699, 13.5986, 168.672, 0.933709
182.281, 213.375, 156.094, 131.057, 16.8983, 17.3278, 185.325, 0.901213
181.244, 211.059, 155.053, 128.938, 15.952, 13.3857, 186.911, 0.822522
172.883, 210.073, 146.665, 127.569, 19.2133, 14.3248, 200.006, 0.788277
183.915, 211.805, 157.732, 129.835, 14.3093, 13.4129, 182.669, 0.778195
264.746, 535.391, 238.947, 453.717, -125.29, 414.016, 46.9324, 0.970931
266.937, 529.932, 241.222, 448.785, -127.399, 406.314, 43.0454, 0.929799
275.509, 555.466, 249.839, 469.831, -92.8386, 447.966, 35.8014, -1.16093e-08
275.521, 555.404, 249.851, 469.74, -92.5534, 447.953, 35.823, -2.18608e-08
275.492, 555.409, 249.82, 469.74, -92.5181, 447.967, 35.8728, -7.48727e-08
275.511, 555.457, 249.841, 469.817, -92.7877, 447.966, 35.8051, -2.81704e-07
196.658, 276.463, 170.232, 196.76, -47.959, 78.3622, 158.034, -4.99827e-09
196.677, 276.674, 170.251, 196.956, -47.9003, 78.707, 158.006, -1.49483e-08
196.19, 276.526, 169.76, 196.748, -47.2667, 78.8161, 158.825, -2.16306e-08
196.932, 278.548, 170.501, 198.867, -49.3301, 80.8284, 157.489, -1.41543e-07
196.913, 278.337, 170.482, 198.671, -49.3888, 80.4836, 157.517, -2.0805e-07
197.815, 276.935, 171.397, 197.418, -50.0481, 78.0038, 156.045, -1.60902e-05
247.677, 184.349, 222.216, 100.345, 67.9091, -3.33413, 88.4031, 0.620135
247.975, 191.546, 222.514, 108.181, 56.1923, 0.840539, 86.6403, 0.586868
245.397, 191.61, 219.902, 108.134, 56.8867, 1.5529, 90.7565, 0.482338
246.608, 191.684, 221.129, 108.302, 56.0311, 1.07479, 88.7608, 0.47162
240.015, 190.512, 214.455, 106.716, 60.11, 2.182, 99.5046, 0.332044
249.101, 193.015, 223.638, 108.944, 63.3538, 7.05984, 85.8461, 0.328485
260.826, 266.453, 235.332, 180.128, 45.3059, 105.252, 67.603, 0.503028
260.868, 266.771, 235.374, 180.43, 45.3017, 105.708, 67.5483, 0.500716
261.697, 266.508, 236.2, 179.647, 51.0129, 108.095, 67.0735, 0.320413
261.972, 266.908, 236.477, 179.978, 51.5586, 108.925, 66.7432, 0.29921
254.049, 310.853, 228.312, 221.469, 49.0041, 170.288, 79.7942, -6.91636e-07
254.262, 311.164, 228.527, 221.77, 48.9743, 170.698, 79.4798, -1.36071e-06
272.664, 322.402, 247.091, 230.912, 67.4826, 193.597, 55.0285, -1.05905e-07
272.599, 323.985, 247.019, 232.37, 67.7556, 195.877, 55.2285, -1.43454e-07
272.849, 322.923, 247.27, 231.219, 69.2516, 195.073, 55.0428, -6.72421e-07
272.717, 321.823, 247.146, 230.365, 67.5106, 192.816, 54.9312, -1.06943e-06
272.546, 324.565, 246.963, 232.918, 67.7276, 196.658, 55.3257, -1.47209e-06
238.795, 246.744, 213.087, 163.699, 16.7625, 63.3295, 97.5274, 0.989707
242.75, 245.809, 217.098, 162.528, 20.8166, 63.7539, 91.8049, 0.985991
243.772, 248.968, 218.137, 166.491, 10.3764, 63.0569, 89.0092, 0.660777
245.075, 249.936, 219.458, 167.484, 9.84319, 64.1495, 86.9182, 0.646521
234.14, 246.021, 208.37, 162.924, 16.6943, 62.5265, 104.78, 0.329855
178.175, 162.572, 152.572, 73.5133, 125.175, 4.06161, 198.09, 0.988219
223.086, 196.452, 197.344, 111.66, 63.9311, 14.7086, 126.161, 0.977367
234.552, 200.966, 208.9, 115.61, 69.4453, 23.6309, 109.232, 0.962147
184.517, 167.206, 158.889, 77.8202, 126.333, 10.9387, 188.836, 0.881464
188.552, 166.108, 162.922, 76.7327, 127.716, 9.81342, 183.043, 0.509565
221.754, 214.683, 195.919, 132.775, 19.791, 17.8553, 124.039, 0.83557
231.779, 204.648, 206.098, 123.701, 17.1605, 0.246477, 107.805, 0.742886
219.806, 216.255, 193.944, 134.183, 20.2423, 20.6394, 127.154, 0.705756
230.055, 208.902, 204.338, 127.841, 15.4705, 5.99463, 110.427, 0.54962
284.89, 591.65, 258.562, 483.636, 71.3099, 526.602, 48.79, -2.71769e-08
284.89, 591.65, 258.562, 483.636, 71.3099, 526.602, 48.79, -2.71769e-08
284.89, 591.65, 258.562, 483.636, 71.3099, 526.602, 48.79, -2.71769e-08
285.785, 589.726, 259.47, 481.751, 72.1775, 524.658, 47.6517, -9.53779e-06
119.222, 159.521, 93.24, 77.6629, 36.9368, -47.9304, 284.202, -1.08256e-08
119.222, 159.521, 93.24, 77.6629, 36.9368, -47.9304, 284.202, -1.08256e-08
119.222, 159.521, 93.24, 77.6629, 36.9368, -47.9304, 284.202, -1.08256e-08
119.222, 159.521, 93.24, 77.6629, 36.9368, -47.9304, 284.202, -3.24769e-08
251.78, 301.495, 225.984, 209.432, 79.5978, 171.345, 86.9064, -1.98706e-08
251.78, 301.495, 225.984, 209.432, 79.5978, 171.345, 86.9064, -1.98706e-08
251.78, 301.495, 225.984, 209.432, 79.5978, 171.345, 86.9064, -1.98706e-08
251.78, 301.495, 225.984, 209.432, 79.5978, 171.345, 86.9064, -5.96119e-08
213.684, 202.608, 187.799, 120.829, 24.2499, 2.53249, 137.019, 0.674206
212.812, 210.46, 186.896, 128.229, 24.2132, 14.5488, 138.421, 0.549984
211.685, 206.83, 185.768, 124.783, 24.1949, 9.10533, 140.163, 0.341631
212.719, 205.189, 186.816, 123.25, 24.2332, 6.54295, 138.542, 0.282176
172.093, 177.747, 145.86, 98.7109, 0.0213525, -46.2354, 201.045, -2.0108e-06
172.072, 177.958, 145.836, 98.96, -0.589722, -46.2578, 201.045, -2.86467e-06
171.343, 177.607, 145.105, 98.5859, -0.215981, -46.5264, 202.222, -1.69538e-05
172.78, 178.064, 146.559, 98.8561, 2.01032, -44.6443, 200.043, -0.00456311
226.902, 526.526, 200.225, 431.751, -19.5353, 428.562, 115.849, 0.405349
224.508, 522.221, 197.815, 426.868, -13.5694, 424.766, 119.824, 0.236235
216.766, 519.712, 189.983, 424.753, -18.2622, 420.37, 130.406, 0.215516
226.819, 526.821, 200.141, 431.868, -18.2211, 429.256, 116.104, 0.114405
237.86, 592.736, 211.148, 495.83, -27.4836, 506.765, 100.35, 0.982867
301.809, 575.699, 276.249, 478.852, 1.38187, 494.299, 13.1487, 0.875147
301.969, 572.943, 276.464, 477.088, -5.18459, 489.622, 11.6455, 0.791305
220.633, 594.354, 193.684, 495.638, -20.0674, 509.646, 125.298, 0.576127
221.913, 471.644, 195.333, 378.725, -11.3515, 362.168, 123.288, 0.941762
213.039, 469.61, 186.358, 376.765, -13.8303, 358.832, 135.905, 0.562618
216.948, 468.96, 190.317, 376.016, -11.4113, 358.735, 130.457, 0.356759
209.628, 466.144, 182.926, 372.96, -10.2583, 355.503, 141.138, 0.242253
139.702, 523.484, 112.184, 429.234, -51.7815, 415.393, 238.09, -1.76893e-06
139.088, 522.43, 111.579, 428.095, -50.7465, 414.346, 239.013, -2.92021e-06
139.871, 523.474, 112.355, 429.22, -51.6822, 415.409, 237.852, -6.84357e-06
138.918, 522.439, 111.408, 428.109, -50.8458, 414.33, 239.251, -1.09464e-05
200.813, 294.602, 174.468, 211.138, -15.8348, 120.144, 153.84, -1.42922e-07
200.813, 294.602, 174.468, 211.138, -15.8348, 120.144, 153.84, -2.12529e-07
200.813, 294.602, 174.468, 211.138, -15.8348, 120.144, 153.84, -2.12529e-07
201.57, 295.11, 175.236, 211.478, -14.1286, 121.634, 152.802, -0.000100249
194.784, 518.619, 167.377, 438.106, -155.94, 382.88, 151.93, -6.16117e-07
194.786, 518.598, 167.379, 438.074, -155.831, 382.88, 151.935, -8.29798e-07
194.955, 518.386, 167.556, 437.727, -154.369, 382.979, 151.779, -1.27152e-06
194.953, 518.408, 167.554, 437.759, -154.479, 382.979, 151.774, -1.5896e-06
191.153, 177.384, 165.442, 88.5688, 114.197, 18.032, 178.264, -2.47873e-07
191.153, 177.384, 165.442, 88.5688, 114.197, 18.032, 178.264, -2.47873e-07
191.153, 177.384, 165.442, 88.5688, 114.197, 18.032, 178.264, -2.47873e-07
178.153, 209.152, 151.955, 126.965, 17.3197, 11.4849, 191.797, 0.590425
177.165, 205.494, 150.975, 123.401, 18.4491, 6.63586, 193.448, 0.58357
181.121, 207.976, 154.939, 125.997, 16.3215, 8.92029, 187.169, 0.544789
199.941, 513.089, 172.859, 423.97, -71.4019, 397.92, 150.354, -2.02091e-07
199.941, 513.089, 172.859, 423.97, -71.4019, 397.92, 150.354, -2.02091e-07
199.941, 513.089, 172.859, 423.97, -71.4019, 397.92, 150.354, -2.02091e-07
134.144, 450.888, 105.795, 373.763, -183.97, 281.099, 247.1, -2.23367e-07
134.144, 450.888, 105.795, 373.763, -183.97, 281.099, 247.1, -2.23367e-07
134.144, 450.888, 105.795, 373.763, -183.97, 281.099, 247.1, -2.23367e-07
179.882, 485.32, 153.177, 382.473, 51.3948, 397.414, 187.079, -4.67036e-06
179.708, 485.437, 153, 382.635, 50.9218, 397.417, 187.288, -7.0062e-06
178.653, 485.693, 151.94, 382.955, 49.9659, 397.444, 188.665, -6.76945e-05
159.735, 612.652, 131.642, 523.365, -126.821, 509.071, 204.67, -3.73856e-07
159.735, 612.652, 131.642, 523.365, -126.821, 509.071, 204.67, -3.73856e-07
159.735, 612.652, 131.642, 523.365, -126.821, 509.071, 204.67, -3.73856e-07
124.338, 162.692, 98.8788, 75.3394, 97.566, -7.48707, 275.861, -0.000142911
124.293, 162.302, 98.8431, 74.8977, 98.412, -7.55275, 275.939, -0.000496057
123.087, 165.016, 97.6008, 77.8155, 93.9329, -6.12227, 277.592, -24.753
281.265, 193.861, 255.928, 103.175, 139.017, 48.8209, 47.9949, -1.48048e-07
281.265, 193.861, 255.928, 103.175, 139.017, 48.8209, 47.9949, -1.48048e-07
281.265, 193.861, 255.928, 103.175, 139.017, 48.8209, 47.9949, -1.48048e-07
===========RESULTADOS============
SESION: Thu Sep 15 11:27:26 2016
=================================
u1, v1, u2, v2, x, y, z, obj
159.546, 143.855, 134.219, 53.7109, 147.552, -7.8435, 226.351, 1.95934
203.971, 183.494, 178.185, 96.9807, 87.7298, 10.5729, 157.263, 1.77535
238.827, 552.561, 212.336, 473.631, -167.255, 426.2, 82.5267, 1.51778
199.597, 155.697, 174.026, 65.5646, 145.102, 4.16247, 168.206, 1.40406
221.851, 279.681, 195.935, 180.666, 149.845, 176.394, 137.359, 1.11876
209.976, 562.486, 182.805, 477.787, -128.242, 447.406, 130.822, 1.10917
132.368, 116.481, 106.83, 33.3759, 86.6455, -84.5113, 266.255, 0.970779
232.505, 270.846, 206.659, 195.734, -89.3842, 47.5285, 96.118, 0.910674
222.679, 310.313, 196.51, 234.312, -101.696, 103.385, 111.608, 0.904847
152.375, 152.527, 126.349, 71.4488, 38.6119, -60.8641, 233.835, 0.883117
266.774, 543.695, 240.984, 460.917, -117.385, 426.858, 45.1789, 0.723012
210.897, 573.266, 184.016, 467.06, 42.8285, 498.135, 144.199, 0.676716
220.613, 190.538, 194.863, 106.452, 59.5193, 3.51683, 129.464, 0.631784
151.624, 141.655, 125.846, 58.3222, 72.9523, -56.4962, 236.122, 0.561145
175.015, 137.8, 149.718, 46.034, 171.44, -3.17514, 205.344, 0.554039
183.903, 267.603, 157.319, 188.79, -56.2766, 61.6724, 177.833, 0.541647
221.888, 223.988, 195.925, 155.067, -146.916, -57.2872, 107.464, 0.536642
186.087, 131.297, 160.8, 38.4283, 189.368, -2.24663, 190.718, 0.525474
230.83, 154.988, 205.27, 65.5841, 143.25, -0.845025, 122.237, 0.521768
163.76, 528.026, 136.172, 438.113, -83.5958, 413.297, 202.457, 0.463469
246.798, 573.97, 220.19, 469.997, 37.7204, 498.688, 95.1564, 0.441418
183.444, 221.013, 157.128, 140.998, -14.2388, 12.0521, 181.632, 0.412429
217.837, 571.41, 190.837, 482.69, -93.2943, 466.604, 122.261, 0.382948
244.544, 547.313, 218.18, 464.137, -123.365, 429.706, 78.6395, 0.305885
147.463, 258.466, 120.709, 177.54, -35.4446, 60.38, 236.119, 0.265085
250.261, 136.162, 224.764, 44.3851, 184.493, -4.49941, 98.2819, 0.261098
146.094, 306.262, 119.164, 223.477, -44.1167, 126.834, 236.345, 0.254897
132.918, 119.614, 107.127, 38.795, 57.0262, -98.7765, 265.26, 0.25242
132.263, 128.162, 106.527, 46.0819, 65.4501, -80.0107, 265.862, 0.223506
152.013, 159.254, 126.007, 77.2966, 44.0561, -47.136, 234.286, 0.21688
216.667, 558.573, 189.702, 468.491, -76.7209, 454.267, 125.424, 0.188572
192.931, 303.218, 166.394, 221.861, -45.5758, 119.505, 163.898, 0.185987
238.014, 541.604, 211.497, 455.864, -100.259, 427.719, 91.1099, 0.172392
189.637, 151.404, 164.167, 59.8519, 161.276, 8.71925, 183.731, 0.167168
177.926, 213.95, 151.688, 132.044, 10.9178, 15.2786, 191.737, 0.161572
202.679, 133.128, 177.283, 40.036, 192.726, 0.910513, 167.466, 0.158099
261.524, 275.243, 236.185, 194.687, -21.3116, 85.6139, 57.4573, 0.150144
163.438, 494.187, 135.81, 408.429, -106.365, 363.532, 202.753, 0.145221
237.853, 553.291, 211.274, 461.985, -56.5536, 452.792, 96.4507, 0.142512
133.359, 121.769, 108.278, 33.4628, 141.248, -41.5421, 264.609, 0.131004
184.819, 218.772, 158.53, 138.667, -11.4786, 9.99036, 179.657, 0.1291
267.507, 562.652, 241.617, 476.764, -96.2551, 456.151, 47.6676, 0.123382
150.02, 166.782, 124.92, 72.4139, 171.345, 39.9396, 239.717, 0.113204
164.818, 212.341, 138.536, 130.02, 13.9463, 15.4936, 212.148, 0.100613
164.823, 380.376, 137.527, 299.707, -102.194, 208.804, 203.474, 0.0971125
265.718, 568.482, 239.813, 484.22, -113.467, 459.721, 48.1749, 0.0890726
151.527, 151.668, 126.656, 55.6322, 199.5, 35.7601, 238.716, 0.0883004
164.727, 406.282, 137.274, 326.045, -119.677, 239.222, 202.297, 0.0826918
231.179, 275.598, 205.28, 185.479, 71.2632, 132.607, 115.79, 0.0822125
177.191, 182.443, 151.368, 95.5247, 87.8378, 11.3251, 197.312, 0.0810292
300.783, 559.733, 275.497, 468.502, -37.5779, 466.445, 7.09775, 0.0800154
266.704, 557.406, 240.456, 457.856, 18.2304, 475.553, 64.6904, 0.071402
212.954, 166.448, 187.313, 77.4232, 128.052, 8.37095, 147.246, 0.0687121
184.319, 235.808, 158.383, 145.215, 90.9026, 89.3713, 186.211, 0.068119
210.548, 587.497, 183.56, 485.01, 8.39932, 507.153, 141.752, 0.0680931
232.763, 309.422, 206.799, 227.076, -27.6778, 134.788, 103.15, 0.0680664
148.439, 266.142, 122.039, 179.742, 19.863, 98.8364, 235.526, 0.0678703
193.061, 309.024, 166.413, 230.441, -79.6176, 112.755, 161.33, 0.0621125
232.812, 149.013, 207.265, 56.3677, 181.145, 13.567, 123.431, 0.0614975
181.819, 137.429, 156.571, 43.7025, 192.603, 8.90446, 196.83, 0.0609994
262.081, 142.6, 236.626, 51.4033, 175.803, -1.75035, 79.9932, 0.0601634
209.9, 575.958, 182.733, 487.745, -102.447, 470.1, 133.169, 0.056472
132.242, 124.794, 107.122, 36.7208, 136.135, -40.2367, 266.077, 0.0533176
192.691, 276.226, 166.544, 186.579, 57.1704, 128.77, 171.429, 0.0527847
153.597, 230.321, 127.73, 139.783, 87.6283, 81.9411, 230.717, 0.0472822
166.139, 385.577, 138.69, 307.67, -134.258, 204.135, 199.968, 0.0469286
168.545, 371.706, 140.894, 299.89, -196.716, 159.528, 193.719, 0.045734
155.761, 130.896, 130.853, 36.7608, 197.851, 5.41629, 233.472, 0.0444069
149.978, 177.239, 123.868, 95.0145, 33.9424, -25.3445, 236.559, 0.0430529
206.682, 448.675, 179.764, 368.895, -129.951, 294.824, 135.536, 0.0421986
265.951, 559.9, 239.768, 463.546, -8.18262, 472.512, 62.1537, 0.0415891
196.59, 170.336, 170.838, 83.8224, 95.5347, -3.76033, 168.968, 0.0403056
170.194, 609.45, 142.18, 522.251, -139.561, 503.101, 188.904, 0.0396986
146.731, 320.725, 119.805, 236.683, -38.9725, 149.92, 234.972, 0.0393703
168.915, 622.889, 141.037, 530.571, -102.026, 526.311, 192.313, 0.0389078
214.733, 137.712, 189.236, 46.338, 173.667, -5.66523, 148.617, 0.0359788
164.763, 515.048, 137.11, 428.043, -103.703, 391.499, 200.424, 0.033629
303.963, 572.331, 278.434, 475.185, 5.81468, 491.307, 10.6814, 0.0324097
164.751, 471.599, 137.518, 380.548, -46.2379, 351.607, 203.793, 0.0322706
153.389, 301.242, 126.165, 224.104, -102.821, 92.487, 223.719, 0.0321566
165.887, 384.889, 138.642, 303.076, -92.0727, 219.029, 202.131, 0.0317687
119.406, 544.556, 91.3167, 454.406, -104.693, 428.216, 265.77, 0.0316262
197.393, 173.477, 171.753, 83.0214, 135.182, 24.1328, 170.613, 0.0299667
152.772, 266.774, 125.625, 191.321, -103.548, 39.2009, 225.837, 0.0292226
163.364, 449.252, 135.859, 365.496, -104.821, 303.897, 203.972, 0.0277802
210.531, 536.21, 183.692, 436.062, 14.1327, 448.442, 142.128, 0.0259689
211.291, 562.646, 184.383, 461.213, 12.0037, 479.122, 140.973, 0.0249327
152.29, 153.993, 127.32, 58.8856, 188.796, 32.4141, 237.357, 0.0246137
239.815, 558.379, 213.23, 462.678, -21.712, 467.051, 97.6415, 0.0245051
339.505, 638.209, 313.907, 529.646, 73.1646, 579.884, -21.9119, 0.0243051
149.476, 215.763, 123.11, 133.474, 8.083, 18.6375, 235.434, 0.0227134
222.282, 306.683, 196.139, 227.501, -63.6597, 115.03, 115.968, 0.0219609
208.617, 559.728, 181.578, 465.715, -46.8947, 462.291, 139.695, 0.0214041
151.858, 157.253, 126.654, 64.9483, 158.317, 18.6156, 237.166, 0.0211492
166.362, 416.308, 139.039, 333.014, -92.4712, 262.83, 200.671, 0.0208712
238.013, 580.547, 211.343, 484.885, -32.1473, 491.337, 99.4107, 0.0203218
233.808, 306.791, 207.894, 233.21, -125.424, 86.7194, 90.6457, 0.0194577
161.887, 186.488, 135.934, 101.327, 62.9031, 4.27203, 219.027, 0.0193859
156.139, 166.519, 130.53, 78.4063, 108.402, 1.76996, 229.496, 0.0179588
208.785, 566.883, 181.753, 470.959, -34.3209, 473.769, 140.527, 0.0178798
167.344, 163.124, 141.789, 73.8075, 125.627, 6.08764, 213.854, 0.994843
187.912, 170.626, 162.219, 82.2267, 114.046, 8.35708, 183.086, 0.977464
162.997, 129.222, 137.997, 35.3515, 197.612, 2.22522, 223.478, 0.973415
163.758, 155.888, 138.313, 65.8699, 137.779, 3.2182, 219.663, 0.972181
170.303, 136.646, 145.116, 43.7508, 183.097, 2.91192, 212.547, 0.962821
130.449, 146.323, 105.367, 56.1035, 141.79, -5.14738, 267.679, 0.960016
149.138, 193.408, 123.453, 104.149, 99.6101, 36.2534, 238.619, 0.950229
172.382, 154.929, 146.86, 65.5797, 132.918, -1.88928, 207.027, 0.931911
133.209, 146.485, 107.924, 58.0758, 122.895, -16.7421, 263.712, 0.905271
183.25, 138.936, 157.961, 45.6379, 187.382, 7.64204, 194.509, 0.89832
176.208, 126.523, 150.993, 34.3557, 184.473, -11.2371, 204.477, 0.893829
166.735, 151.865, 141.259, 62.4997, 134.437, -4.91627, 215.338, 0.889344
176.082, 130.288, 150.927, 36.6015, 196.873, 2.02489, 205.191, 0.884379
170.334, 167.546, 144.683, 79.2191, 112.412, 4.41139, 208.856, 0.882679
170.105, 127.912, 144.957, 35.3475, 186.533, -7.34646, 213.151, 0.879314
189.482, 135.262, 164.174, 41.7928, 192.877, 5.29112, 186.107, 0.861659
181.945, 153.134, 156.432, 63.0785, 143.253, 0.915902, 193.718, 0.8424
189.14, 166.854, 163.426, 79.4644, 106.176, -1.95439, 180.817, 0.825743
165.702, 168.379, 140.124, 79.0231, 121.879, 11.6268, 215.968, 0.821508
186.795, 172.14, 161.051, 84.8217, 101.207, 3.11115, 183.933, 0.814547
187.249, 142.279, 161.917, 48.8727, 186.532, 11.4847, 188.788, 0.809997
182.862, 174.008, 157.146, 85.8134, 108.547, 10.5047, 190.156, 0.793288
186.827, 175.655, 161.159, 86.0403, 123.023, 21.0391, 185.172, 0.78338
132.056, 141.572, 106.838, 53.016, 128.106, -20.6147, 265.596, 0.775166
180.028, 167.551, 154.378, 78.7775, 118.846, 7.38884, 194.973, 0.75207
173.774, 128.027, 148.647, 34.4894, 196.81, -0.9996, 208.454, 0.736401
173.066, 157.23, 147.561, 67.2616, 137.814, 4.3517, 206.213, 0.736226
159.862, 138.174, 134.773, 45.1645, 181.466, 5.03279, 227.096, 0.720693
193.778, 133.336, 168.437, 40.1989, 191.674, 1.38886, 179.984, 0.719526
180.186, 159.676, 154.577, 70.9636, 123.975, -1.06494, 195.135, 0.718577
186.721, 170.867, 160.997, 83.1952, 105.906, 4.01232, 184.343, 0.713001
128.419, 148.353, 103.194, 59.6022, 124.333, -12.6955, 270.518, 0.709607
133.104, 141.067, 107.782, 53.55, 117.413, -28.0686, 264.09, 0.682441
182.827, 134.382, 157.553, 41.3962, 187.678, 1.39336, 195.182, 0.67683
132.834, 142.821, 107.516, 55.1238, 117.967, -25.1158, 264.405, 0.675852
128.232, 146.528, 102.996, 58.064, 122.641, -16.3766, 270.877, 0.673238
151.877, 126.887, 127.021, 33.127, 196.721, -0.58317, 238.942, 0.672901
165.585, 133.323, 140.519, 39.5808, 193.489, 5.16914, 219.632, 0.669664
192.364, 135.232, 167.021, 42.1472, 189.475, 2.83572, 181.821, 0.656385
132.286, 143.589, 107.07, 54.8096, 128.961, -17.1629, 265.177, 0.652121
188.154, 165.652, 162.461, 77.8924, 110.847, -0.860229, 182.582, 0.641427
184.029, 167.514, 158.339, 79.5017, 111.48, 2.6162, 188.689, 0.635297
176.594, 156.008, 151.045, 66.7369, 131.993, -1.2582, 200.845, 0.633973
131.413, 150.32, 106.16, 61.408, 125.012, -9.69071, 266.129, 0.632594
131.477, 145.128, 106.287, 56.0171, 131.175, -13.4831, 266.27, 0.628987
178.817, 163.237, 153.195, 74.4352, 122.082, 3.12618, 196.983, 0.623899
130.347, 151.629, 105.098, 62.6434, 124.613, -7.93277, 267.601, 0.618061
166.31, 129.857, 141.215, 36.8276, 189.154, -2.54861, 218.538, 0.616364
133.811, 150.681, 109.215, 54.5363, 198.533, 35.3354, 262.883, 0.615643
163.207, 136.388, 138.146, 42.6308, 190.875, 8.0756, 222.778, 0.601773
132.021, 150.837, 107.399, 55.2515, 192.707, 32.1617, 265.301, 0.597685
183.097, 164.567, 157.411, 76.8209, 110.595, -2.16128, 190.053, 0.597318
169.097, 165.832, 143.489, 77.0072, 118.74, 5.77135, 210.966, 0.595701
170.242, 165.516, 144.626, 76.8061, 117.958, 4.74682, 209.269, 0.589168
171.785, 166.415, 146.198, 76.9988, 125.009, 10.108, 207.312, 0.588422
130.637, 147.448, 105.854, 54.0482, 173.561, 15.886, 267.343, 0.580717
171.601, 164.715, 146.005, 75.6678, 122.346, 6.07147, 207.495, 0.570791
187.7, 166.195, 162.011, 78.2551, 112.307, 0.847821, 183.338, 0.570664
132.156, 153.552, 107.008, 63.1794, 138.053, 2.83047, 264.936, 0.566489
187.431, 176.326, 161.693, 88.3483, 105.407, 11.6718, 183.202, 0.562562
130.658, 147.392, 105.723, 55.5505, 157.804, 6.16813, 267.326, 0.55923
128.093, 146.054, 103.145, 54.779, 152.619, 1.31661, 270.998, 0.557093
184.274, 128.396, 159.048, 34.8503, 198.159, -0.620848, 193.818, 0.552117
168.267, 129.104, 143.184, 35.6349, 194.464, -0.437574, 216.025, 0.548587
129.936, 143.367, 105.038, 51.6082, 160.008, 1.85455, 268.513, 0.5408
131.705, 149.707, 106.925, 55.9101, 175.921, 20.4016, 265.769, 0.53784
187.264, 173.714, 161.686, 82.1803, 144.248, 30.6457, 185.852, 0.534961
144.364, 193.347, 118.703, 104.09, 98.7351, 36.0444, 245.517, 0.529982
164.336, 136.424, 139.257, 42.7405, 190.281, 7.6504, 221.184, 0.524714
